ctry_cd,country,item_cd,item,origin,population,Protein supply (kg/ctry/y)
225,United Arab Emirates,2743,Cream,animal,9346000,170564.5
225,United Arab Emirates,2744,Eggs,animal,9346000,8221208.899999999
225,United Arab Emirates,2745,Honey,vegetal,9346000,0.0
225,United Arab Emirates,2761,Freshwater Fish,animal,9346000,716370.9
225,United Arab Emirates,2762,Demersal Fish,animal,9346000,8528225.0
225,United Arab Emirates,2763,Pelagic Fish,animal,9346000,5219273.7
225,United Arab Emirates,2764,"Marine Fish, Other",animal,9346000,1569193.4
225,United Arab Emirates,2765,Crustaceans,animal,9346000,1637419.2
225,United Arab Emirates,2766,Cephalopods,animal,9346000,307016.1
225,United Arab Emirates,2767,"Molluscs, Other",animal,9346000,136451.6
225,United Arab Emirates,2769,"Aquatic Animals, Others",animal,9346000,0.0
225,United Arab Emirates,2775,Aquatic Plants,animal,9346000,0.0
225,United Arab Emirates,2781,"Fish, Body Oil",animal,9346000,0.0
225,United Arab Emirates,2782,"Fish, Liver Oil",animal,9346000,0.0
225,United Arab Emirates,2805,Rice (Milled Equivalent),vegetal,9346000,35238625.699999996
225,United Arab Emirates,2848,Milk - Excluding Butter,animal,9346000,42061205.699999996
225,United Arab Emirates,2899,Miscellaneous,vegetal,9346000,648145.1
226,Uganda,2511,Wheat and products,vegetal,37579000,33879347.449999996
226,Uganda,2513,Barley and products,vegetal,37579000,0.0
226,Uganda,2514,Maize and products,vegetal,37579000,134694409.7
226,Uganda,2516,Oats,vegetal,37579000,0.0
226,Uganda,2517,Millet and products,vegetal,37579000,8229801.0
226,Uganda,2518,Sorghum and products,vegetal,37579000,8229801.0
226,Uganda,2520,"Cereals, Other",vegetal,37579000,0.0
226,Uganda,2531,Potatoes and products,vegetal,37579000,2194613.6
226,Uganda,2532,Cassava and products,vegetal,37579000,25649546.45
226,Uganda,2533,Sweet potatoes,vegetal,37579000,22769116.099999998
226,Uganda,2536,Sugar cane,vegetal,37579000,548653.4
226,Uganda,2546,Beans,vegetal,37579000,188873932.95
226,Uganda,2547,Peas,vegetal,37579000,1371633.5
226,Uganda,2549,"Pulses, Other and products",vegetal,37579000,5623697.35
226,Uganda,2551,Nuts and products,vegetal,37579000,0.0
226,Uganda,2555,Soyabeans,vegetal,37579000,137163.35
226,Uganda,2556,Groundnuts (Shelled Eq),vegetal,37579000,32644877.3
226,Uganda,2557,Sunflower seed,vegetal,37579000,4526390.55
226,Uganda,2558,Rape and Mustardseed,vegetal,37579000,0.0
226,Uganda,2560,Coconuts - Incl Copra,vegetal,37579000,0.0
226,Uganda,2561,Sesame seed,vegetal,37579000,7955474.3
226,Uganda,2570,"Oilcrops, Other",vegetal,37579000,137163.35
226,Uganda,2586,"Oilcrops Oil, Other",vegetal,37579000,0.0
226,Uganda,2601,Tomatoes and products,vegetal,37579000,411490.05
226,Uganda,2602,Onions,vegetal,37579000,2057450.25
226,Uganda,2605,"Vegetables, Other",vegetal,37579000,11247394.7
226,Uganda,2611,"Oranges, Mandarines",vegetal,37579000,0.0
226,Uganda,2614,"Citrus, Other",vegetal,37579000,0.0
226,Uganda,2615,Bananas,vegetal,37579000,5486534.0
226,Uganda,2616,Plantains,vegetal,37579000,30313100.349999998
226,Uganda,2617,Apples and products,vegetal,37579000,0.0
226,Uganda,2618,Pineapples and products,vegetal,37579000,0.0
226,Uganda,2619,Dates,vegetal,37579000,0.0
226,Uganda,2625,"Fruits, Other",vegetal,37579000,274326.7
226,Uganda,2630,Coffee and products,vegetal,37579000,137163.35
226,Uganda,2633,Cocoa Beans and products,vegetal,37579000,0.0
226,Uganda,2635,Tea (including mate),vegetal,37579000,0.0
226,Uganda,2640,Pepper,vegetal,37579000,137163.35
226,Uganda,2641,Pimento,vegetal,37579000,411490.05
226,Uganda,2645,"Spices, Other",vegetal,37579000,137163.35
226,Uganda,2656,Beer,vegetal,37579000,1508796.8499999999
226,Uganda,2657,"Beverages, Fermented",vegetal,37579000,10561577.95
226,Uganda,2680,Infant food,vegetal,37579000,0.0
226,Uganda,2731,Bovine Meat,animal,37579000,28255650.099999998
226,Uganda,2732,Mutton & Goat Meat,animal,37579000,7132494.2
226,Uganda,2733,Pigmeat,animal,37579000,13304844.95
226,Uganda,2734,Poultry Meat,animal,37579000,6995330.85
226,Uganda,2735,"Meat, Other",animal,37579000,5212207.3
226,Uganda,2736,"Offals, Edible",animal,37579000,10012924.549999999
226,Uganda,2737,"Fats, Animals, Raw",animal,37579000,548653.4
226,Uganda,2740,"Butter, Ghee",animal,37579000,0.0
226,Uganda,2743,Cream,animal,37579000,0.0
226,Uganda,2744,Eggs,animal,37579000,3840573.8000000007
226,Uganda,2745,Honey,vegetal,37579000,0.0
226,Uganda,2761,Freshwater Fish,animal,37579000,51024766.199999996
226,Uganda,2762,Demersal Fish,animal,37579000,0.0
226,Uganda,2763,Pelagic Fish,animal,37579000,137163.35
226,Uganda,2764,"Marine Fish, Other",animal,37579000,0.0
226,Uganda,2765,Crustaceans,animal,37579000,0.0
226,Uganda,2766,Cephalopods,animal,37579000,0.0
226,Uganda,2767,"Molluscs, Other",animal,37579000,0.0
226,Uganda,2769,"Aquatic Animals, Others",animal,37579000,0.0
226,Uganda,2775,Aquatic Plants,animal,37579000,0.0
226,Uganda,2781,"Fish, Body Oil",animal,37579000,0.0
226,Uganda,2782,"Fish, Liver Oil",animal,37579000,0.0
226,Uganda,2805,Rice (Milled Equivalent),vegetal,37579000,11933211.45
226,Uganda,2848,Milk - Excluding Butter,animal,37579000,43343618.6
226,Uganda,2899,Miscellaneous,vegetal,37579000,137163.35
229,United Kingdom,2511,Wheat and products,vegetal,63384000,561027630.0
229,United Kingdom,2513,Barley and products,vegetal,63384000,3470274.0
229,United Kingdom,2514,Maize and products,vegetal,63384000,13418392.799999999
229,United Kingdom,2515,Rye and products,vegetal,63384000,1619461.2
229,United Kingdom,2516,Oats,vegetal,63384000,36784904.4
229,United Kingdom,2520,"Cereals, Other",vegetal,63384000,925406.4
229,United Kingdom,2531,Potatoes and products,vegetal,63384000,96473617.2
229,United Kingdom,2534,"Roots, Other",vegetal,63384000,0.0
229,United Kingdom,2535,Yams,vegetal,63384000,231351.6
229,United Kingdom,2543,"Sweeteners, Other",vegetal,63384000,0.0
229,United Kingdom,2546,Beans,vegetal,63384000,2082164.4
229,United Kingdom,2547,Peas,vegetal,63384000,27762192.0
229,United Kingdom,2549,"Pulses, Other and products",vegetal,63384000,19202182.8
229,United Kingdom,2551,Nuts and products,vegetal,63384000,9254064.0
229,United Kingdom,2555,Soyabeans,vegetal,63384000,462703.2
229,United Kingdom,2556,Groundnuts (Shelled Eq),vegetal,63384000,28456246.8
229,United Kingdom,2558,Rape and Mustardseed,vegetal,63384000,0.0
229,United Kingdom,2560,Coconuts - Incl Copra,vegetal,63384000,1156758.0
229,United Kingdom,2561,Sesame seed,vegetal,63384000,1156758.0
229,United Kingdom,2563,Olives (including preserved),vegetal,63384000,462703.2
229,United Kingdom,2570,"Oilcrops, Other",vegetal,63384000,231351.6
229,United Kingdom,2586,"Oilcrops Oil, Other",vegetal,63384000,0.0
229,United Kingdom,2601,Tomatoes and products,vegetal,63384000,13187041.2
229,United Kingdom,2602,Onions,vegetal,63384000,8560009.2
229,United Kingdom,2605,"Vegetables, Other",vegetal,63384000,54136274.4
229,United Kingdom,2611,"Oranges, Mandarines",vegetal,63384000,11104876.799999999
229,United Kingdom,2612,"Lemons, Limes and products",vegetal,63384000,462703.2
229,United Kingdom,2613,Grapefruit and products,vegetal,63384000,1156758.0
229,United Kingdom,2614,"Citrus, Other",vegetal,63384000,0.0
229,United Kingdom,2615,Bananas,vegetal,63384000,8328657.6
229,United Kingdom,2616,Plantains,vegetal,63384000,231351.6
229,United Kingdom,2617,Apples and products,vegetal,63384000,2544867.6
229,United Kingdom,2618,Pineapples and products,vegetal,63384000,694054.7999999999
229,United Kingdom,2619,Dates,vegetal,63384000,231351.6
229,United Kingdom,2620,Grapes and products (excl wine),vegetal,63384000,4395680.399999999
229,United Kingdom,2625,"Fruits, Other",vegetal,63384000,8097306.0
229,United Kingdom,2630,Coffee and products,vegetal,63384000,8097306.0
229,United Kingdom,2633,Cocoa Beans and products,vegetal,63384000,17120018.4
229,United Kingdom,2635,Tea (including mate),vegetal,63384000,11567580.0
229,United Kingdom,2640,Pepper,vegetal,63384000,1388109.5999999999
229,United Kingdom,2641,Pimento,vegetal,63384000,1156758.0
229,United Kingdom,2642,Cloves,vegetal,63384000,0.0
229,United Kingdom,2645,"Spices, Other",vegetal,63384000,5089735.2
229,United Kingdom,2655,Wine,vegetal,63384000,0.0
229,United Kingdom,2656,Beer,vegetal,63384000,22209753.599999998
229,United Kingdom,2657,"Beverages, Fermented",vegetal,63384000,231351.6
229,United Kingdom,2680,Infant food,vegetal,63384000,14575150.799999999
229,United Kingdom,2731,Bovine Meat,animal,63384000,149221782.0
229,United Kingdom,2732,Mutton & Goat Meat,animal,63384000,34934091.6
229,United Kingdom,2733,Pigmeat,animal,63384000,164722339.2
229,United Kingdom,2734,Poultry Meat,animal,63384000,295667344.8
229,United Kingdom,2735,"Meat, Other",animal,63384000,32851927.2
229,United Kingdom,2736,"Offals, Edible",animal,63384000,20590292.4
229,United Kingdom,2740,"Butter, Ghee",animal,63384000,1850812.8
229,United Kingdom,2743,Cream,animal,63384000,462703.2
229,United Kingdom,2744,Eggs,animal,63384000,79353598.8
229,United Kingdom,2745,Honey,vegetal,63384000,231351.6
229,United Kingdom,2761,Freshwater Fish,animal,63384000,20590292.4
229,United Kingdom,2762,Demersal Fish,animal,63384000,50897352.0
229,United Kingdom,2763,Pelagic Fish,animal,63384000,34471388.4
229,United Kingdom,2764,"Marine Fish, Other",animal,63384000,925406.4
229,United Kingdom,2765,Crustaceans,animal,63384000,17120018.4
229,United Kingdom,2766,Cephalopods,animal,63384000,1850812.8
229,United Kingdom,2767,"Molluscs, Other",animal,63384000,1850812.8
229,United Kingdom,2769,"Aquatic Animals, Others",animal,63384000,0.0
229,United Kingdom,2775,Aquatic Plants,animal,63384000,0.0
229,United Kingdom,2781,"Fish, Body Oil",animal,63384000,0.0
229,United Kingdom,2782,"Fish, Liver Oil",animal,63384000,0.0
229,United Kingdom,2805,Rice (Milled Equivalent),vegetal,63384000,29613004.8
229,United Kingdom,2848,Milk - Excluding Butter,animal,63384000,440724798.0
229,United Kingdom,2899,Miscellaneous,vegetal,63384000,9485415.6
230,Ukraine,2511,Wheat and products,vegetal,45239000,403724145.75
230,Ukraine,2513,Barley and products,vegetal,45239000,8586362.2
230,Ukraine,2514,Maize and products,vegetal,45239000,30217390.05
230,Ukraine,2515,Rye and products,vegetal,45239000,32859347.65
230,Ukraine,2516,Oats,vegetal,45239000,17668091.45
230,Ukraine,2517,Millet and products,vegetal,45239000,6604894.0
230,Ukraine,2520,"Cereals, Other",vegetal,45239000,0.0
230,Ukraine,2531,Potatoes and products,vegetal,45239000,98247798.25
230,Ukraine,2547,Peas,vegetal,45239000,14695889.15
230,Ukraine,2549,"Pulses, Other and products",vegetal,45239000,330244.7
230,Ukraine,2551,Nuts and products,vegetal,45239000,6439771.649999999
230,Ukraine,2555,Soyabeans,vegetal,45239000,165122.35
230,Ukraine,2556,Groundnuts (Shelled Eq),vegetal,45239000,8090995.149999999
230,Ukraine,2560,Coconuts - Incl Copra,vegetal,45239000,165122.35
230,Ukraine,2563,Olives (including preserved),vegetal,45239000,165122.35
230,Ukraine,2573,Sunflowerseed Oil,vegetal,45239000,1651223.5
230,Ukraine,2586,"Oilcrops Oil, Other",vegetal,45239000,0.0
230,Ukraine,2601,Tomatoes and products,vegetal,45239000,15521500.9
230,Ukraine,2602,Onions,vegetal,45239000,10898075.1
230,Ukraine,2605,"Vegetables, Other",vegetal,45239000,48876215.6
230,Ukraine,2611,"Oranges, Mandarines",vegetal,45239000,2146590.55
230,Ukraine,2612,"Lemons, Limes and products",vegetal,45239000,330244.7
230,Ukraine,2613,Grapefruit and products,vegetal,45239000,165122.35
230,Ukraine,2614,"Citrus, Other",vegetal,45239000,0.0
230,Ukraine,2615,Bananas,vegetal,45239000,1816345.8499999999
230,Ukraine,2617,Apples and products,vegetal,45239000,660489.4
230,Ukraine,2618,Pineapples and products,vegetal,45239000,165122.35
230,Ukraine,2619,Dates,vegetal,45239000,0.0
230,Ukraine,2620,Grapes and products (excl wine),vegetal,45239000,1981468.2
230,Ukraine,2625,"Fruits, Other",vegetal,45239000,8586362.2
230,Ukraine,2630,Coffee and products,vegetal,45239000,2641957.6
230,Ukraine,2633,Cocoa Beans and products,vegetal,45239000,330244.7
230,Ukraine,2635,Tea (including mate),vegetal,45239000,2641957.6
230,Ukraine,2640,Pepper,vegetal,45239000,330244.7
230,Ukraine,2641,Pimento,vegetal,45239000,165122.35
230,Ukraine,2642,Cloves,vegetal,45239000,0.0
230,Ukraine,2645,"Spices, Other",vegetal,45239000,1155856.4500000002
230,Ukraine,2655,Wine,vegetal,45239000,0.0
230,Ukraine,2656,Beer,vegetal,45239000,12714420.95
230,Ukraine,2657,"Beverages, Fermented",vegetal,45239000,0.0
230,Ukraine,2680,Infant food,vegetal,45239000,1155856.4500000002
230,Ukraine,2731,Bovine Meat,animal,45239000,59939413.05
230,Ukraine,2732,Mutton & Goat Meat,animal,45239000,2641957.6
230,Ukraine,2733,Pigmeat,animal,45239000,100724633.5
230,Ukraine,2734,Poultry Meat,animal,45239000,135235204.65
230,Ukraine,2735,"Meat, Other",animal,45239000,4293181.1
230,Ukraine,2736,"Offals, Edible",animal,45239000,27740554.8
230,Ukraine,2737,"Fats, Animals, Raw",animal,45239000,990734.1
230,Ukraine,2740,"Butter, Ghee",animal,45239000,990734.1
230,Ukraine,2743,Cream,animal,45239000,0.0
230,Ukraine,2744,Eggs,animal,45239000,87184600.8
230,Ukraine,2745,Honey,vegetal,45239000,165122.35
230,Ukraine,2761,Freshwater Fish,animal,45239000,10732952.75
230,Ukraine,2762,Demersal Fish,animal,45239000,6109526.95
230,Ukraine,2763,Pelagic Fish,animal,45239000,43592300.4
230,Ukraine,2764,"Marine Fish, Other",animal,45239000,12219053.9
230,Ukraine,2765,Crustaceans,animal,45239000,2146590.55
230,Ukraine,2766,Cephalopods,animal,45239000,0.0
230,Ukraine,2767,"Molluscs, Other",animal,45239000,1486101.15
230,Ukraine,2769,"Aquatic Animals, Others",animal,45239000,0.0
230,Ukraine,2775,Aquatic Plants,animal,45239000,0.0
230,Ukraine,2781,"Fish, Body Oil",animal,45239000,0.0
230,Ukraine,2782,"Fish, Liver Oil",animal,45239000,0.0
230,Ukraine,2805,Rice (Milled Equivalent),vegetal,45239000,8916606.9
230,Ukraine,2848,Milk - Excluding Butter,animal,45239000,216475400.85
230,Ukraine,2899,Miscellaneous,vegetal,45239000,0.0
231,United States of America,2511,Wheat and products,vegetal,320051000,2260440200.25
231,United States of America,2513,Barley and products,vegetal,320051000,16354606.100000001
231,United States of America,2514,Maize and products,vegetal,320051000,195087087.04999998
231,United States of America,2515,Rye and products,vegetal,320051000,8177303.050000001
231,United States of America,2516,Oats,vegetal,320051000,92286705.85
231,United States of America,2518,Sorghum and products,vegetal,320051000,23363723.0
231,United States of America,2520,"Cereals, Other",vegetal,320051000,17522792.25
231,United States of America,2531,Potatoes and products,vegetal,320051000,265178256.04999998
231,United States of America,2532,Cassava and products,vegetal,320051000,0.0
231,United States of America,2533,Sweet potatoes,vegetal,320051000,10513675.35
231,United States of America,2534,"Roots, Other",vegetal,320051000,3504558.4499999997
231,United States of America,2535,Yams,vegetal,320051000,0.0
231,United States of America,2543,"Sweeteners, Other",vegetal,320051000,19859164.55
231,United States of America,2546,Beans,vegetal,320051000,203264390.1
231,United States of America,2547,Peas,vegetal,320051000,92286705.85
231,United States of America,2549,"Pulses, Other and products",vegetal,320051000,14018233.799999999
231,United States of America,2551,Nuts and products,vegetal,320051000,121491359.6
231,United States of America,2555,Soyabeans,vegetal,320051000,2336372.3
231,United States of America,2556,Groundnuts (Shelled Eq),vegetal,320051000,269851000.65
231,United States of America,2557,Sunflower seed,vegetal,320051000,26868281.45
231,United States of America,2558,Rape and Mustardseed,vegetal,320051000,0.0
231,United States of America,2560,Coconuts - Incl Copra,vegetal,320051000,3504558.4499999997
231,United States of America,2561,Sesame seed,vegetal,320051000,5840930.75
231,United States of America,2563,Olives (including preserved),vegetal,320051000,2336372.3
231,United States of America,2570,"Oilcrops, Other",vegetal,320051000,1168186.15
231,United States of America,2571,Soyabean Oil,vegetal,320051000,19859164.55
231,United States of America,2572,Groundnut Oil,vegetal,320051000,0.0
231,United States of America,2573,Sunflowerseed Oil,vegetal,320051000,0.0
231,United States of America,2574,Rape and Mustard Oil,vegetal,320051000,0.0
231,United States of America,2575,Cottonseed Oil,vegetal,320051000,0.0
231,United States of America,2576,Palmkernel Oil,vegetal,320051000,0.0
231,United States of America,2577,Palm Oil,vegetal,320051000,0.0
231,United States of America,2578,Coconut Oil,vegetal,320051000,0.0
231,United States of America,2582,Maize Germ Oil,vegetal,320051000,0.0
231,United States of America,2586,"Oilcrops Oil, Other",vegetal,320051000,0.0
231,United States of America,2601,Tomatoes and products,vegetal,320051000,96959450.45
231,United States of America,2602,Onions,vegetal,320051000,33877398.35
231,United States of America,2605,"Vegetables, Other",vegetal,320051000,238309974.6
231,United States of America,2611,"Oranges, Mandarines",vegetal,320051000,43222887.55
231,United States of America,2612,"Lemons, Limes and products",vegetal,320051000,10513675.35
231,United States of America,2613,Grapefruit and products,vegetal,320051000,1168186.15
231,United States of America,2614,"Citrus, Other",vegetal,320051000,0.0
231,United States of America,2615,Bananas,vegetal,320051000,26868281.45
231,United States of America,2616,Plantains,vegetal,320051000,2336372.3
231,United States of America,2617,Apples and products,vegetal,320051000,5840930.75
231,United States of America,2618,Pineapples and products,vegetal,320051000,5840930.75
231,United States of America,2619,Dates,vegetal,320051000,1168186.15
231,United States of America,2620,Grapes and products (excl wine),vegetal,320051000,15186419.95
231,United States of America,2625,"Fruits, Other",vegetal,320051000,46727446.0
231,United States of America,2630,Coffee and products,vegetal,320051000,86445775.1
231,United States of America,2633,Cocoa Beans and products,vegetal,320051000,63082052.1
231,United States of America,2635,Tea (including mate),vegetal,320051000,14018233.799999999
231,United States of America,2640,Pepper,vegetal,320051000,7009116.899999999
231,United States of America,2641,Pimento,vegetal,320051000,12850047.65
231,United States of America,2642,Cloves,vegetal,320051000,0.0
231,United States of America,2645,"Spices, Other",vegetal,320051000,12850047.65
231,United States of America,2655,Wine,vegetal,320051000,0.0
231,United States of America,2656,Beer,vegetal,320051000,75932099.75
231,United States of America,2657,"Beverages, Fermented",vegetal,320051000,0.0
231,United States of America,2731,Bovine Meat,animal,320051000,1434532592.2
231,United States of America,2732,Mutton & Goat Meat,animal,320051000,18690978.4
231,United States of America,2733,Pigmeat,animal,320051000,865625937.15
231,United States of America,2734,Poultry Meat,animal,320051000,2095725953.1
231,United States of America,2735,"Meat, Other",animal,320051000,46727446.0
231,United States of America,2736,"Offals, Edible",animal,320051000,25700095.3
231,United States of America,2737,"Fats, Animals, Raw",animal,320051000,1168186.15
231,United States of America,2740,"Butter, Ghee",animal,320051000,5840930.75
231,United States of America,2743,Cream,animal,320051000,0.0
231,United States of America,2744,Eggs,animal,320051000,498815486.0499999
231,United States of America,2745,Honey,vegetal,320051000,1168186.15
231,United States of America,2761,Freshwater Fish,animal,320051000,149527827.2
231,United States of America,2762,Demersal Fish,animal,320051000,127332290.35
231,United States of America,2763,Pelagic Fish,animal,320051000,130836848.80000001
231,United States of America,2764,"Marine Fish, Other",animal,320051000,0.0
231,United States of America,2765,Crustaceans,animal,320051000,147191454.9
231,United States of America,2766,Cephalopods,animal,320051000,16354606.100000001
231,United States of America,2767,"Molluscs, Other",animal,320051000,23363723.0
231,United States of America,2769,"Aquatic Animals, Others",animal,320051000,0.0
231,United States of America,2775,Aquatic Plants,animal,320051000,0.0
231,United States of America,2781,"Fish, Body Oil",animal,320051000,0.0
231,United States of America,2782,"Fish, Liver Oil",animal,320051000,0.0
231,United States of America,2805,Rice (Milled Equivalent),vegetal,320051000,155368757.95
231,United States of America,2848,Milk - Excluding Butter,animal,320051000,2563000413.1
231,United States of America,2899,Miscellaneous,vegetal,320051000,0.0
233,Burkina Faso,2511,Wheat and products,vegetal,16935000,14525996.25
233,Burkina Faso,2514,Maize and products,vegetal,16935000,97107830.25
233,Burkina Faso,2517,Millet and products,vegetal,16935000,64285260.0
233,Burkina Faso,2518,Sorghum and products,vegetal,16935000,83941714.5
233,Burkina Faso,2520,"Cereals, Other",vegetal,16935000,1545318.75
233,Burkina Faso,2531,Potatoes and products,vegetal,16935000,61812.75
233,Burkina Faso,2532,Cassava and products,vegetal,16935000,61812.75
233,Burkina Faso,2533,Sweet potatoes,vegetal,16935000,1978008.0
233,Burkina Faso,2534,"Roots, Other",vegetal,16935000,0.0
233,Burkina Faso,2535,Yams,vegetal,16935000,1298067.75
233,Burkina Faso,2546,Beans,vegetal,16935000,0.0
233,Burkina Faso,2547,Peas,vegetal,16935000,247251.0
233,Burkina Faso,2549,"Pulses, Other and products",vegetal,16935000,55075160.25
233,Burkina Faso,2551,Nuts and products,vegetal,16935000,1421693.25
233,Burkina Faso,2555,Soyabeans,vegetal,16935000,7850219.25
233,Burkina Faso,2556,Groundnuts (Shelled Eq),vegetal,16935000,41476355.25
233,Burkina Faso,2558,Rape and Mustardseed,vegetal,16935000,0.0
233,Burkina Faso,2560,Coconuts - Incl Copra,vegetal,16935000,0.0
233,Burkina Faso,2561,Sesame seed,vegetal,16935000,3090637.5
233,Burkina Faso,2563,Olives (including preserved),vegetal,16935000,0.0
233,Burkina Faso,2570,"Oilcrops, Other",vegetal,16935000,0.0
233,Burkina Faso,2586,"Oilcrops Oil, Other",vegetal,16935000,0.0
233,Burkina Faso,2601,Tomatoes and products,vegetal,16935000,432689.25
233,Burkina Faso,2605,"Vegetables, Other",vegetal,16935000,3708765.0
233,Burkina Faso,2611,"Oranges, Mandarines",vegetal,16935000,0.0
233,Burkina Faso,2612,"Lemons, Limes and products",vegetal,16935000,0.0
233,Burkina Faso,2613,Grapefruit and products,vegetal,16935000,0.0
233,Burkina Faso,2615,Bananas,vegetal,16935000,61812.75
233,Burkina Faso,2616,Plantains,vegetal,16935000,0.0
233,Burkina Faso,2617,Apples and products,vegetal,16935000,0.0
233,Burkina Faso,2618,Pineapples and products,vegetal,16935000,0.0
233,Burkina Faso,2619,Dates,vegetal,16935000,0.0
233,Burkina Faso,2625,"Fruits, Other",vegetal,16935000,432689.25
233,Burkina Faso,2630,Coffee and products,vegetal,16935000,61812.75
233,Burkina Faso,2633,Cocoa Beans and products,vegetal,16935000,0.0
233,Burkina Faso,2635,Tea (including mate),vegetal,16935000,618127.5
233,Burkina Faso,2640,Pepper,vegetal,16935000,0.0
233,Burkina Faso,2641,Pimento,vegetal,16935000,0.0
233,Burkina Faso,2645,"Spices, Other",vegetal,16935000,679940.25
233,Burkina Faso,2656,Beer,vegetal,16935000,618127.5
233,Burkina Faso,2657,"Beverages, Fermented",vegetal,16935000,16689442.5
233,Burkina Faso,2680,Infant food,vegetal,16935000,123625.5
233,Burkina Faso,2731,Bovine Meat,animal,16935000,11064482.25
233,Burkina Faso,2732,Mutton & Goat Meat,animal,16935000,6057649.5
233,Burkina Faso,2733,Pigmeat,animal,16935000,3770577.75
233,Burkina Faso,2734,Poultry Meat,animal,16935000,4697769.0
233,Burkina Faso,2735,"Meat, Other",animal,16935000,1792569.75
233,Burkina Faso,2736,"Offals, Edible",animal,16935000,4450518.0
233,Burkina Faso,2737,"Fats, Animals, Raw",animal,16935000,185438.25
233,Burkina Faso,2740,"Butter, Ghee",animal,16935000,0.0
233,Burkina Faso,2743,Cream,animal,16935000,0.0
233,Burkina Faso,2744,Eggs,animal,16935000,4574143.5
233,Burkina Faso,2761,Freshwater Fish,animal,16935000,1916195.25
233,Burkina Faso,2762,Demersal Fish,animal,16935000,0.0
233,Burkina Faso,2763,Pelagic Fish,animal,16935000,5192271.0
233,Burkina Faso,2764,"Marine Fish, Other",animal,16935000,6366713.25
233,Burkina Faso,2765,Crustaceans,animal,16935000,61812.75
233,Burkina Faso,2766,Cephalopods,animal,16935000,0.0
233,Burkina Faso,2767,"Molluscs, Other",animal,16935000,0.0
233,Burkina Faso,2775,Aquatic Plants,animal,16935000,0.0
233,Burkina Faso,2781,"Fish, Body Oil",animal,16935000,0.0
233,Burkina Faso,2805,Rice (Milled Equivalent),vegetal,16935000,24230598.0
233,Burkina Faso,2848,Milk - Excluding Butter,animal,16935000,18358386.75
233,Burkina Faso,2899,Miscellaneous,vegetal,16935000,494502.0
234,Uruguay,2511,Wheat and products,vegetal,3407000,25691846.3
234,Uruguay,2513,Barley and products,vegetal,3407000,136791.05
234,Uruguay,2514,Maize and products,vegetal,3407000,4563846.85
234,Uruguay,2515,Rye and products,vegetal,3407000,0.0
234,Uruguay,2516,Oats,vegetal,3407000,49742.2
234,Uruguay,2520,"Cereals, Other",vegetal,3407000,385502.05
234,Uruguay,2531,Potatoes and products,vegetal,3407000,1765848.0999999999
234,Uruguay,2532,Cassava and products,vegetal,3407000,0.0
234,Uruguay,2533,Sweet potatoes,vegetal,3407000,609341.95
234,Uruguay,2534,"Roots, Other",vegetal,3407000,12435.55
234,Uruguay,2543,"Sweeteners, Other",vegetal,3407000,24871.1
234,Uruguay,2546,Beans,vegetal,3407000,820746.2999999999
234,Uruguay,2547,Peas,vegetal,3407000,572035.2999999999
234,Uruguay,2549,"Pulses, Other and products",vegetal,3407000,1119199.5
234,Uruguay,2551,Nuts and products,vegetal,3407000,62177.75
234,Uruguay,2555,Soyabeans,vegetal,3407000,12435.55
234,Uruguay,2556,Groundnuts (Shelled Eq),vegetal,3407000,659084.15
234,Uruguay,2558,Rape and Mustardseed,vegetal,3407000,0.0
234,Uruguay,2560,Coconuts - Incl Copra,vegetal,3407000,111919.95
234,Uruguay,2561,Sesame seed,vegetal,3407000,24871.1
234,Uruguay,2563,Olives (including preserved),vegetal,3407000,136791.05
234,Uruguay,2570,"Oilcrops, Other",vegetal,3407000,0.0
234,Uruguay,2586,"Oilcrops Oil, Other",vegetal,3407000,49742.2
234,Uruguay,2601,Tomatoes and products,vegetal,3407000,497422.0
234,Uruguay,2602,Onions,vegetal,3407000,298453.2
234,Uruguay,2605,"Vegetables, Other",vegetal,3407000,1517137.0999999999
234,Uruguay,2611,"Oranges, Mandarines",vegetal,3407000,360630.94999999995
234,Uruguay,2612,"Lemons, Limes and products",vegetal,3407000,37306.65
234,Uruguay,2613,Grapefruit and products,vegetal,3407000,12435.55
234,Uruguay,2615,Bananas,vegetal,3407000,298453.2
234,Uruguay,2617,Apples and products,vegetal,3407000,124355.5
234,Uruguay,2618,Pineapples and products,vegetal,3407000,12435.55
234,Uruguay,2620,Grapes and products (excl wine),vegetal,3407000,24871.1
234,Uruguay,2625,"Fruits, Other",vegetal,3407000,273582.1
234,Uruguay,2630,Coffee and products,vegetal,3407000,136791.05
234,Uruguay,2633,Cocoa Beans and products,vegetal,3407000,397937.6
234,Uruguay,2635,Tea (including mate),vegetal,3407000,3295420.75
234,Uruguay,2640,Pepper,vegetal,3407000,12435.55
234,Uruguay,2641,Pimento,vegetal,3407000,24871.1
234,Uruguay,2645,"Spices, Other",vegetal,3407000,24871.1
234,Uruguay,2656,Beer,vegetal,3407000,298453.2
234,Uruguay,2657,"Beverages, Fermented",vegetal,3407000,0.0
234,Uruguay,2680,Infant food,vegetal,3407000,149226.6
234,Uruguay,2731,Bovine Meat,animal,3407000,12572341.049999999
234,Uruguay,2732,Mutton & Goat Meat,animal,3407000,3705793.9
234,Uruguay,2733,Pigmeat,animal,3407000,5508948.649999999
